wavelength(Angstrom),flux(erg/s/cm2),flux_smooth(erg/s/cm2)
4744.0,2.45832261720035e-17,2.6693177924090307e-17
4745.0,2.281763924209395e-17,2.6299251355335404e-17
4746.0,2.9679122941293006e-17,2.5238663534977063e-17
4747.0,2.453537803019307e-17,2.533151786745859e-17
4748.0,2.4577948083458853e-17,2.5727408162987695e-17
4749.0,2.5047502362777225e-17,2.4505715337806076e-17
4750.0,2.4797087595425374e-17,2.4898508669121782e-17
4751.0,2.3570656997451525e-17,2.5183872745562776e-17
4752.0,2.6499349705711143e-17,2.5281083011150007e-17
4753.0,2.6004766407382532e-17,2.4466915603993664e-17
4754.0,2.5533556534887967e-17,2.4484663591216602e-17
4755.0,2.0726244686414572e-17,2.4263477149781147e-17
4756.0,2.365940292904688e-17,2.3346517662264064e-17
4757.0,2.5393417308862444e-17,2.2675469044691646e-17
4758.0,2.1419968672790548e-17,2.3565454172433374e-17
4759.0,2.2178307263491597e-17,2.3658770071696707e-17
4760.0,2.5176176402744704e-17,2.3010387857269466e-17
4761.0,2.4125978070213552e-17,2.3090687242413664e-17
4762.0,2.2151510278234023e-17,2.2442243816621094e-17
4763.0,2.1821466809468943e-17,2.2242320880011928e-17
4764.0,1.893609075174727e-17,2.20835584506834e-17
4765.0,2.4176554959708942e-17,2.2905612197799824e-17
4766.0,2.3332167482137098e-17,2.3836124212472976e-17
4767.0,2.6261776358104837e-17,2.4611668902467994e-17
4768.0,2.6474026549043498e-17,2.4564527879358597e-17
4769.0,2.2813815781877525e-17,2.4123686934982136e-17
4770.0,2.394085723428247e-17,2.3111252606802957e-17
4771.0,2.1127958757747035e-17,2.2941478749160123e-17
4772.0,2.1199607158999175e-17,2.319083399917546e-17
4773.0,2.56251561455038e-17,2.2734640582630014e-17
4774.0,2.406059603079459e-17,2.309006685695425e-17
4775.0,2.1659887738534897e-17,2.3379940722094882e-17
4776.0,2.2905089528323846e-17,2.2867221091210013e-17
4777.0,2.2648972650452817e-17,2.307846813040503e-17
4778.0,2.3061559832651644e-17,2.3471375612645268e-17
4779.0,2.5116833205729103e-17,2.3623113624211996e-17
4780.0,2.3624421544241128e-17,2.3483128194788422e-17
4781.0,2.3663775456105848e-17,2.384319495234908e-17
4782.0,2.194905189079837e-17,2.3649500685752437e-17
4783.0,2.486189236369067e-17,2.3696424987541345e-17
4784.0,2.4148360430181306e-17,2.373883122882449e-17
4785.0,2.385904085759307e-17,2.3372145372002182e-17
4786.0,2.3875812258985538e-17,2.277343535335875e-17
4787.0,2.0115618189951794e-17,2.246136823238332e-17
4788.0,2.1868342516326642e-17,2.3010010662910142e-17
4789.0,2.2588025585129526e-17,2.2743544354743535e-17
4790.0,2.6602250916743774e-17,2.2701958676628044e-17
4791.0,2.2543481853199725e-17,2.2502669360368093e-17
4792.0,1.9907691359814226e-17,2.2567204337398255e-17
4793.0,2.0871898853813625e-17,2.1813881027378862e-17
4794.0,2.2910694198261554e-17,2.1727750018916166e-17
4795.0,2.2835640090019233e-17,2.229478067446004e-17
4796.0,2.211282974247533e-17,2.245292106396793e-17
4797.0,2.2742844629346234e-17,2.2043273100490843e-17
4798.0,2.166259953639581e-17,2.1258468950718907e-17
4799.0,2.0862454188143565e-17,2.103591435255029e-17
4800.0,1.891162068829508e-17,2.021478870208115e-17
4801.0,2.1000051165304854e-17,2.0101254854285797e-17
4802.0,1.8637216807759954e-17,2.0404366917949728e-17
4803.0,2.109493147364604e-17,2.0695855439646064e-17
4804.0,2.2378016325638664e-17,2.06347797319376e-17
4805.0,2.036906033318423e-17,2.077575281501256e-17
4806.0,2.0694675849866563e-17,2.076129204354391e-17
4807.0,1.9342075933623984e-17,2.0292500666269282e-17
4808.0,2.1022629449878485e-17,2.0279528819903225e-17
4809.0,2.003406423114823e-17,2.0517111635440706e-17
4810.0,2.0304198964089627e-17,2.0737275681639045e-17
4811.0,2.1882592361030105e-17,2.1047317864474945e-17
4812.0,2.04428961183115e-17,2.1051332999168278e-17
4813.0,2.257283827309331e-17,2.0694742054541568e-17
4814.0,2.0054141674943125e-17,2.0640912448999067e-17
4815.0,1.8521240946754382e-17,2.1022019372620624e-17
4816.0,2.161344678147512e-17,2.029816354474282e-17
4817.0,2.2348426610280993e-17,2.04694230187658e-17
4818.0,1.895356073678616e-17,2.1340323435414704e-17
4819.0,2.0910442845656986e-17,2.1651588191195958e-17
4820.0,2.2875741716934675e-17,2.0872882016899763e-17
4821.0,2.316977216960156e-17,2.1354809022301733e-17
4822.0,1.845489138632703e-17,2.0990331737714942e-17
4823.0,2.136319831631304e-17,2.0514166872460017e-17
4824.0,1.9088057693060765e-17,2.01352437056556e-17
4825.0,2.0494915969078497e-17,2.0683891099266097e-17
4826.0,2.1275158475896825e-17,2.0248062869401708e-17
4827.0,2.1198123086422548e-17,2.0134768903983995e-17
4828.0,1.9184062777623177e-17,2.0313694687924115e-17
4829.0,1.8521583663308145e-17,1.9998380055863802e-17
4830.0,2.1389545152402244e-17,1.9995274819844278e-17
4831.0,1.9698586245123472e-17,2.0334680260064586e-17
4832.0,2.1182600274208726e-17,2.0557689807570107e-17
4833.0,2.088108364686732e-17,2.080785073150207e-17
4834.0,1.9636630518194128e-17,2.1030961195042322e-17
4835.0,2.264035278207615e-17,2.0962867687016957e-17
4836.0,2.0814138588718174e-17,2.1122056941541562e-17
4837.0,2.0842130303061574e-17,2.137709326800391e-17
4838.0,2.1677034422573304e-17,2.060569109851656e-17
4839.0,2.0911809025927408e-17,2.0439730543497595e-17
4840.0,1.8783338823717853e-17,2.049650987510446e-17
4841.0,1.9984336241948826e-17,2.0035469180169454e-17
4842.0,2.11260294114926e-17,2.026462302526502e-17
4843.0,1.937183445574167e-17,2.080044415629727e-17
4844.0,2.205757788931618e-17,2.1123951185144308e-17
4845.0,2.146244016582565e-17,2.1502996774679382e-17
4846.0,2.1601875049698373e-17,2.209415959741388e-17
4847.0,2.3021256450943443e-17,2.242042444642317e-17
4848.0,2.2327645780044857e-17,2.296482509476882e-17
4849.0,2.3688902220503882e-17,2.4075291906064108e-17
4850.0,2.4184446807647117e-17,2.4645111814633512e-17
4851.0,2.7154207501939666e-17,2.5589805013728273e-17
4852.0,2.5870354545231302e-17,2.5431401580785594e-17
4853.0,2.705111308397852e-17,2.517496731908803e-17
4854.0,2.289688939511691e-17,2.4678472008737776e-17
4855.0,2.290227364617332e-17,2.4247901338846774e-17
4856.0,2.4671726571842975e-17,2.2791532410800186e-17
4857.0,2.3717502013673023e-17,2.0838090800335783e-17
4858.0,1.976926760344836e-17,1.8511878592463132e-17
4859.0,1.312968193392815e-17,1.574770899182938e-17
4860.0,1.1271214718464435e-17,1.4299813701977786e-17
4861.0,1.0850880875650618e-17,1.4677982480063554e-17
4862.0,1.6478022007465058e-17,1.6036772219969712e-17
4863.0,2.1660117389196968e-17,1.812519978023542e-17
4864.0,1.992362896050007e-17,2.0243463745195913e-17
4865.0,2.1713344726843342e-17,2.1687464668723608e-17
4866.0,2.1442204642842905e-17,2.185235816075238e-17
4867.0,2.3698027234510384e-17,2.2996818786501146e-17
4868.0,2.248458323493976e-17,2.3430188635585028e-17
4869.0,2.5645933713330386e-17,2.376333893601321e-17
4870.0,2.3880194712775986e-17,2.3578526934834162e-17
4871.0,2.3107957689840266e-17,2.4078330967634628e-17
4872.0,2.27739655012288e-17,2.356279892266708e-17
4873.0,2.4983606218148014e-17,2.2960709044040756e-17
4874.0,2.3068275784221606e-17,2.3041992774113892e-17
4875.0,2.08697449744274e-17,2.2603505985760757e-17
4876.0,2.351437591805597e-17,2.1432398563759207e-17
4877.0,2.0581528003865005e-17,2.0796493541691716e-17
4878.0,1.9128067443990477e-17,2.0785908938573487e-17
4879.0,1.9888754989984e-17,1.977904815336169e-17
4880.0,2.0816816666085743e-17,1.9381678858897342e-17
4881.0,1.848007481413873e-17,1.9247463841426938e-17
4882.0,1.8594680332018174e-17,1.9532442451702482e-17
4883.0,1.8456994133870798e-17,1.9916810121298722e-17
4884.0,2.131364147795609e-17,2.0055028692933883e-17
4885.0,2.273866136007779e-17,1.983196951459161e-17
4886.0,1.9171169181706865e-17,1.976544268664642e-17
4887.0,1.747938096642068e-17,1.8915608905838014e-17
4888.0,1.8124358371503764e-17,1.9158988603108266e-17
4889.0,1.7064480389325852e-17,1.9065530428779575e-17
4890.0,2.395555353912319e-17,1.9958225400208027e-17
4891.0,1.8703879002798546e-17,2.0528247140846895e-17
4892.0,2.1942856112296544e-17,2.114816441603496e-17
4893.0,2.0974465297315437e-17,2.073806812066587e-17
4894.0,2.0164066648835596e-17,2.0874200542796172e-17
4895.0,2.190507765179578e-17,2.069344007225741e-17
4896.0,1.9384536814835277e-17,1.9934753323146223e-17
4897.0,2.1039054303380486e-17,1.8843533350343818e-17
4898.0,1.718102693366284e-17,1.8627639210467478e-17
4899.0,1.4707966620212117e-17,1.939285572333416e-17
4901.0,2.0825614229042405e-17,1.921619475991121e-17
4902.0,2.3210616973637943e-17,1.9821227747156995e-17
4903.0,2.015575228043784e-17,2.124968594697482e-17
4904.0,2.0206191428256025e-17,2.181636256921652e-17
4905.0,2.1850251816031237e-17,2.1328711473975685e-17
4906.0,2.365899867773764e-17,2.13749508702174e-17
4907.0,2.0772360055134013e-17,2.1215311629439565e-17
4908.0,2.0386954158491763e-17,2.1616555437893112e-17
4909.0,1.9407995801605232e-17,2.2043742939078773e-17
4910.0,2.3856470352579846e-17,2.2268621914768664e-17
4911.0,2.5794933720739366e-17,2.2402287684312333e-17
4912.0,2.189675541665837e-17,2.275890344435742e-17
4913.0,2.1055279890265023e-17,2.2523322405902317e-17
4914.0,2.1191080627878108e-17,2.1645807853075438e-17
4915.0,2.267856052452144e-17,2.1510012920635057e-17
4916.0,2.140736081441029e-17,2.133417913782466e-17
4917.0,2.121777861830899e-17,2.0639878473233376e-17
4918.0,2.0176118294791125e-17,2.041631967780112e-17
4919.0,1.7719571842304885e-17,2.1015782430801974e-17
4920.0,2.1560766899092382e-17,2.1718809850855692e-17
4921.0,2.4404676198443948e-17,2.2057852985967702e-17
4922.0,2.4732919033329805e-17,2.2694782057633534e-17
4923.0,2.1871334434161408e-17,2.2775084751500182e-17
4924.0,2.0904210268782726e-17,2.2142865646242227e-17
4925.0,2.1962283708079505e-17,2.1811814730208705e-17
4926.0,2.124357885099189e-17,2.175853437259294e-17
4927.0,2.3077665872110147e-17,2.1957358813348635e-17
4928.0,2.160493686170459e-17,2.2088043423964663e-17
4929.0,2.1898325823032466e-17,2.2365896700443675e-17
4930.0,2.2615713338404396e-17,2.1944790631121504e-17
4931.0,2.263283706343411e-17,2.2190769329876398e-17
4932.0,2.0972142800691844e-17,2.236261610213429e-17
4933.0,2.2834826870388778e-17,2.2086327851374228e-17
4934.0,2.2757557849767454e-17,2.188597312648531e-17
4935.0,2.1234275151118015e-17,2.2161621139451255e-17
4936.0,2.1631063292359352e-17,2.1863404330652412e-17
4937.0,2.2350379185732364e-17,2.1178378015089072e-17
4938.0,2.134374607380975e-17,2.087955901880429e-17
4939.0,1.9332425613595468e-17,2.078862209098266e-17
4940.0,1.9740185031566974e-17,2.0621488593855097e-17
4941.0,2.1176374947721315e-17,2.1192446702947374e-17
4942.0,2.1514713396166122e-17,2.240614896341173e-17
4943.0,2.4198533083071035e-17,2.261299374738674e-17
4944.0,2.5400942291961984e-17,2.314575596451377e-17
4945.0,2.0774407998593016e-17,2.3092450791479627e-17
4946.0,2.3840183871880794e-17,2.231776140623799e-17
4947.0,2.1248188421025022e-17,2.1077061624941127e-17
4948.0,2.0325083455945925e-17,2.1623727093803947e-17
4949.0,1.919744295290705e-17,2.138996254397401e-17
4950.0,2.350773370275056e-17,2.164647290628793e-17
4951.0,2.2671362739685234e-17,2.1916401792498684e-17
4952.0,2.2530738921819725e-17,2.246395069025571e-17
4953.0,2.1674730287978035e-17,2.193904834330916e-17
4954.0,2.1935189243941274e-17,2.1755665710228605e-17
4955.0,2.0883219631035265e-17,2.1288747069860798e-17
4956.0,2.1754450659666796e-17,2.1498089939285718e-17
4957.0,2.0196146299406828e-17,2.162790435589734e-17
4958.0,2.272144337285306e-17,2.199855737093745e-17
4959.0,2.2584258544699713e-17,2.186386424307299e-17
4960.0,2.2736485323972163e-17,2.202925238910807e-17
4961.0,2.1080985724001668e-17,2.1858275810854583e-17
4962.0,2.1023085325390264e-17,2.16916220784823e-17
4963.0,2.186656312710278e-17,2.1947189454897908e-17
4964.0,2.1750993425779874e-17,2.1947965350312483e-17
4965.0,2.401431722788066e-17,2.2160559039544736e-17
4966.0,2.108486584450161e-17,2.2670051011679423e-17
4967.0,2.20860557298128e-17,2.2928508557155292e-17
4968.0,2.441402296419249e-17,2.2693758008035193e-17
4969.0,2.3043280618716857e-17,2.3107267250611677e-17
4970.0,2.2840568643175144e-17,2.3025235749264793e-17
4971.0,2.315240776671666e-17,2.212993846762925e-17
4972.0,2.1675898225374604e-17,2.1866526110284187e-17
4973.0,1.9937539472620908e-17,2.196904025795911e-17
4974.0,2.1726217264988997e-17,2.249473669829371e-17
4975.0,2.3353137383944104e-17,2.3562570620818015e-17
4976.0,2.5780888884323617e-17,2.420400120937736e-17
4977.0,2.701507431873048e-17,2.470022355012547e-17
4978.0,2.3144686972995693e-17,2.5414958884569265e-17
4979.0,2.4207329895315668e-17,2.507364265713396e-17
4980.0,2.692681441209976e-17,2.4266638634082325e-17
4981.0,2.4074305319506897e-17,2.4583627479702446e-17
4982.0,2.2980054748361807e-17,2.4321437695302738e-17
4983.0,2.4729629196521073e-17,2.401285465906738e-17
4984.0,2.2896386321139184e-17,2.394234247493091e-17
4985.0,2.5383895652253323e-17,2.433325479753367e-17
4986.0,2.372174951185701e-17,2.4304184362086107e-17
4987.0,2.4934616814049423e-17,2.4104580717193386e-17
4988.0,2.4584277397924847e-17,2.299305842343648e-17
4989.0,2.1898363280180164e-17,2.2746075527417947e-17
4990.0,1.982628900754019e-17,2.2147521018729676e-17
4991.0,2.2486833212241804e-17,2.2221548720469496e-17
4992.0,2.1941839034384292e-17,2.2930472283929493e-17
4993.0,2.495441693308084e-17,2.4003606779819038e-17
4994.0,2.544298178342441e-17,2.4086793025301046e-17
4995.0,2.519196275949581e-17,2.398078155799625e-17
4996.0,2.2902761633185976e-17,2.2642904598336658e-17
4997.0,2.1411788550072695e-17,2.138489854426396e-17
4998.0,1.8265024958874316e-17,2.107228052100057e-17
4999.0,1.9152953093537675e-17,2.1047030005621777e-17
5000.0,2.3628871632237943e-17,2.078136771701057e-17
5001.0,2.2776511607028794e-17,2.1448158008789567e-17
5002.0,2.008348024690243e-17,2.2561233747736847e-17
5003.0,2.1598975111685665e-17,2.2490182241840992e-17
5004.0,2.4718326433282803e-17,2.2406817325346673e-17
5005.0,2.3273616653505375e-17,2.265956236151225e-17
5006.0,2.235969157074778e-17,2.2075926882351986e-17
5007.0,2.1347204550546316e-17,2.217049678742395e-17
5008.0,1.8680793831261605e-17,2.1705455847046636e-17
5009.0,2.5191180824617963e-17,2.070481546004124e-17
5010.0,2.0948409248179128e-17,2.0879352223651153e-17
5011.0,1.7356494297800068e-17,2.115838009659999e-17
5012.0,2.221988616951429e-17,2.03996337904847e-17
5013.0,2.0075929645486085e-17,2.0857074595393875e-17
5014.0,2.1397454217362763e-17,2.1591056768330553e-17
5015.0,2.323561145828428e-17,2.130969790041554e-17
5016.0,2.102640530388938e-17,2.1378122280685927e-17
5017.0,2.0813090465500026e-17,2.196874247293859e-17
5018.0,2.0418051770613747e-17,2.1893698993406554e-17
5019.0,2.435055216963762e-17,2.227989307779531e-17
5020.0,2.286039900979762e-17,2.327952595881462e-17
5021.0,2.2957374879265593e-17,2.266390671408938e-17
5022.0,2.5811248748286465e-17,2.1680984535804868e-17
5023.0,1.7339953425281433e-17,2.2186176823115504e-17
5024.0,1.9435947033364367e-17,2.166051512436663e-17
5025.0,2.5386354213556446e-17,2.058050014014187e-17
5026.0,2.032907073748196e-17,2.086089616982387e-17
5027.0,2.0411178073637413e-17,2.1398952342871237e-17
5028.0,1.8741927590124695e-17,2.1184949137875193e-17
5029.0,2.2126229791071924e-17,2.1272610430471113e-17
5030.0,2.431633950332653e-17,2.1951863025358833e-17
5031.0,2.0767376839269174e-17,2.1889791392192853e-17
5032.0,2.3807444651511118e-17,2.1901352068433895e-17
5033.0,1.8431569078616745e-17,2.185041759503533e-17
5034.0,2.2184034335665067e-17,2.1809667369338517e-17
5035.0,2.4061660608957438e-17,2.1636005762816684e-17
5036.0,2.0563625152038884e-17,2.3168389280434445e-17
5037.0,2.2939137919852652e-17,2.2060299786219634e-17
5038.0,2.6093486033860682e-17,2.1179627057814027e-17
5039.0,1.6643591115854402e-17,2.1371733137634568e-17
5040.0,1.965829820282891e-17,2.058869419128982e-17
5041.0,2.152415572539127e-17,1.9135407338205604e-17
5042.0,1.9023943792671697e-17,2.041385137085326e-17
5043.0,1.8827047992391416e-17,2.0620936037205912e-17
5044.0,2.3035808128467254e-17,2.0916459545930282e-17
5045.0,2.0693727902600676e-17,2.1381467399083092e-17
5046.0,2.3001767351861327e-17,2.2493490964291205e-17
5047.0,2.1348983297350758e-17,2.191541248448607e-17
5048.0,2.4387163448176616e-17,2.221160270078416e-17
5050.0,2.0145418391586958e-17,2.218065125662365e-17
5051.0,2.2174677072785136e-17,2.2532384996693448e-17
5052.0,2.2847011951296876e-17,2.2326779329276042e-17
5053.0,2.310765483855011e-17,2.25593328866892e-17
5054.0,2.3359135054413805e-17,2.226054036018402e-17
5055.0,2.1308186186293052e-17,2.1968527405979326e-17
5056.0,2.0680716316569616e-17,2.1061065606255577e-17
5057.0,2.138694352254836e-17,2.038862070780917e-17
5058.0,1.8570350168591668e-17,2.049525256057338e-17
5059.0,1.9996908417978574e-17,1.9707470560596252e-17
5060.0,2.1841345000794043e-17,1.948811218831454e-17
5061.0,1.6741805403860663e-17,1.977390308995161e-17
5062.0,2.0290156348616413e-17,1.9975354656332776e-17
5063.0,1.9999298837783075e-17,2.0425327674671822e-17
5064.0,2.1004171804092036e-17,2.1474826311738276e-17
5065.0,2.4091208705687284e-17,2.1925825034036888e-17
5066.0,2.1989294921218697e-17,2.257159335772846e-17
5067.0,2.254515533082749e-17,2.2978587725800477e-17
5068.0,2.3228138917952662e-17,2.2872442255236448e-17
5069.0,2.303914383260715e-17,2.19883929755704e-17
5070.0,2.3560475655522195e-17,2.1515230775939042e-17
5071.0,1.756905290099203e-17,2.109910102518199e-17
5072.0,2.0179341467461705e-17,2.0910783432566943e-17
5073.0,2.1147493095039652e-17,2.044548937492219e-17
5074.0,2.209755422068725e-17,2.1329551889478038e-17
5075.0,2.123400245262556e-17,2.1797322525876776e-17
5076.0,2.1989366233244053e-17,2.2093147128344115e-17
5077.0,2.2518200620370367e-17,2.177815013363902e-17
5078.0,2.2626608514930082e-17,2.182693393744495e-17
5079.0,2.052256961704974e-17,2.2179516364823227e-17
5080.0,2.147792462851888e-17,2.208151366020917e-17
5081.0,2.3752278693217173e-17,2.2044583354581127e-17
5082.0,2.202818878557245e-17,2.1823564003629408e-17
5083.0,2.2441954707706817e-17,2.157253950313794e-17
5084.0,1.941747380340579e-17,2.0978843853367806e-17
5085.0,2.0222803081471835e-17,2.0983434705767475e-17
5086.0,2.0783800236148044e-17,2.0607456301943747e-17
5087.0,2.2051143173006987e-17,2.091052700657705e-17
5088.0,2.0562060167763687e-17,2.1200455465638113e-17
5089.0,2.0932830280572436e-17,2.1445474634882445e-17
5090.0,2.167244334358842e-17,2.1266247757199355e-17
5091.0,2.2008895048324483e-17,2.1275019180414868e-17
5092.0,2.1155010866917265e-17,2.1067479564725313e-17
5093.0,2.0605915949580812e-17,2.0658468530319893e-17
5094.0,1.989513245501165e-17,2.0326206621869592e-17
5095.0,1.9627385650795284e-17,2.0559150608531876e-17
5096.0,2.0347584307145957e-17,2.064397467162674e-17
5097.0,2.2319733654071053e-17,2.0914982201356262e-17
5098.0,2.1030036738198585e-17,2.12525049785024e-17
5099.0,2.1250169234480682e-17,2.1644481055372902e-17
5100.0,2.131500246166554e-17,2.1648064401786482e-17
5101.0,2.2307465511966928e-17,2.188380922200287e-17
5102.0,2.2337645121990567e-17,2.157976409860798e-17
5103.0,2.2208761496234867e-17,2.1167543603425853e-17
5104.0,1.972994415453028e-17,2.1124793255007887e-17
5105.0,1.9253903690724e-17,2.112210160929464e-17
5106.0,2.209371392502799e-17,2.107697228943497e-17
5107.0,2.232418534610168e-17,2.1736640556139885e-17
5108.0,2.198311793460112e-17,2.2082805716325977e-17
5109.0,2.3028278647208765e-17,2.1683699342575267e-17
5110.0,2.0984730372356084e-17,2.139019580890675e-17
5111.0,2.0098186151252157e-17,2.1106042724882535e-17
5112.0,2.0856671736336856e-17,2.0580705280933783e-17
5113.0,2.056234535041143e-17,2.0884932384063435e-17
