Wavelength(Angstrom),Flux(10e-16 erg/s/cm2),Flux_error(10e-16 erg/s/cm2)
4457.76172547,11.8068293095,0.288157233759
4458.91333903,12.4995360301,0.287453534668
4460.0649526,12.6812637726,0.288225228005
4461.21656616,13.1847401564,0.29567114392
4462.36817973,12.6529485199,0.292821903757
4463.51979329,12.1672640631,0.285449176782
4464.67140686,11.7283030025,0.28245924974
4465.82302042,12.327419994,0.29860101765
4466.97463398,12.0401244178,0.288200445674
4468.12624755,10.7122615713,0.277487315232
4469.27786111,8.74015234729,0.258851382709
4470.42947468,8.49050844432,0.24293545165
4471.58108824,8.21942137291,0.246413663408
4472.73270181,8.85492425285,0.259460485425
4473.88431537,9.35705756008,0.261845875788
4475.03592894,9.1901401887,0.250593787547
4476.1875425,10.6465127563,0.266369114445
4477.33915607,12.0745488955,0.28267729455
4478.49076963,11.352260608,0.277559428838
4479.64238319,11.4967654876,0.268432863899
4480.79399676,12.3027988638,0.278040616344
4481.94561032,12.0394425562,0.276244062772
4483.09722389,12.2291874655,0.280611129728
4484.24883745,12.7772230764,0.296755842401
4485.40045102,11.9851826844,0.282860299988
4486.55206458,11.4044092502,0.268192948434
4487.70367815,11.6233164451,0.27067068524
4488.85529171,11.5053025209,0.275376449571
4490.00690528,11.5293931967,0.277428188362
4491.15851884,12.1826154765,0.281531153093
4492.3101324,11.0854664054,0.263445527288
4493.46174597,11.2193664325,0.269906221462
4494.61335953,10.423860617,0.28084690929
4495.7649731,10.6571885479,0.270305269933
4496.91658666,10.9731106614,0.265661080928
4498.06820023,11.2119019547,0.268781603245
4499.21981379,10.4682377319,0.27969580475
4500.37142736,10.3363367026,0.265777134367
4501.52304092,10.1062539668,0.250298467524
4502.67465449,9.98017628894,0.250886857638
4503.82626805,10.6842004285,0.270400743119
4504.97788161,10.9084280491,0.276201363709
4506.12949518,11.3882383324,0.264825479616
4507.28110874,10.8406527079,0.257621679467
4508.43272231,10.680643949,0.261056844746
4509.58433587,10.4453625484,0.28836072019
4510.73594944,10.1517354009,0.276953998804
4511.887563,10.2998708754,0.257334068768
4513.03917657,10.2634643406,0.251019008012
4514.19079013,10.3224728908,0.258318297892
4515.3424037,10.2357483637,0.275247078523
4516.49401726,10.5671288285,0.268283408905
4517.64563082,9.89633590903,0.274045648314
4518.79724439,10.8747267257,0.261052444145
4519.94885795,10.012327542,0.250223938551
4521.10047152,10.398234694,0.260247729758
4522.25208508,9.78982151591,0.246390915941
4523.40369865,9.82712061174,0.244147717925
4524.55531221,9.88776817076,0.247082290041
4525.70692578,9.54016173108,0.253138592157
4526.85853934,8.89316831981,0.253274431758
4528.01015291,9.92907479123,0.258270321416
4529.16176647,11.0109529171,0.258517003218
4530.31338003,10.7677528172,0.257614119036
4531.4649936,10.2274029716,0.250494575504
4532.61660716,11.1893592316,0.264337194901
4533.76822073,11.329027553,0.26963206072
4534.91983429,10.6696706371,0.256325073857
4536.07144786,10.9563934073,0.265443003031
4537.22306142,10.8213541209,0.269440684213
4538.37467499,10.8017071917,0.263993732967
4539.52628855,11.2167279249,0.260611226006
4540.67790212,10.100867896,0.272746991296
4541.82951568,10.2691669899,0.289630243907
4542.98112924,11.0513034491,0.253992904294
4544.13274281,10.9547448695,0.256321665873
4545.28435637,10.7534633714,0.252360512986
4546.43596994,9.89593886233,0.245165034274
4547.5875835,10.3170105871,0.250581975407
4548.73919707,10.489604138,0.252462917946
4549.89081063,10.017063515,0.247117974613
4551.0424242,11.1824982647,0.251499169814
4552.19403776,11.1947855364,0.267576516898
4553.34565133,10.371026937,0.263362147482
4554.49726489,11.0520890721,0.252454844663
4555.64887845,10.2210978701,0.262083590953
4556.80049202,10.1310773261,0.259226062439
4557.95210558,10.3493513638,0.243847368645
4559.10371915,10.0348734415,0.243163356453
4560.25533271,10.813976464,0.250607899248
4561.40694628,11.2312100707,0.251736587194
4562.55855984,10.3536669967,0.263911378865
4563.71017341,10.5330855156,0.263546062819
4564.86178697,11.5117367949,0.253818584252
4566.01340053,11.2284783895,0.250523675718
4567.1650141,11.0131477912,0.253699569505
4568.31662766,10.9139305869,0.253732954515
4569.46824123,10.8483130621,0.248803388198
4570.61985479,11.4212863817,0.267602076778
4571.77146836,10.8477339033,0.258296791196
4572.92308192,10.7571426708,0.252539068193
4574.07469549,10.8412657479,0.282962076291
4575.22630905,11.1795707071,0.268334727191
4576.37792262,10.8883226633,0.244432416949
4577.52953618,11.1015854424,0.248324632603
4578.68114974,11.2473481659,0.25265593227
4579.83276331,10.3454603062,0.244429190944
4580.98437687,10.984470432,0.247721154715
4582.13599044,10.2297090188,0.241846898508
4583.287604,10.0200810699,0.23973884526
4584.43921757,10.3251876314,0.243227297514
4585.59083113,10.4553914185,0.241871631208
4586.7424447,10.4254615093,0.239668319841
4587.89405826,10.3357067218,0.24015126097
4589.04567183,10.5568352606,0.252406686208
4590.19728539,9.9127927004,0.239166121948
4591.34889895,10.1471000131,0.237805873061
4592.50051252,10.9297997492,0.245548101615
4593.65212608,11.1764695077,0.245243484083
4594.80373965,9.98747877173,0.23454079266
4595.95535321,9.80347992218,0.235308614792
4597.10696678,10.0884493342,0.26300060338
4598.25858034,10.5439211846,0.249628600121
4599.41019391,11.1492321045,0.246325270888
4600.56180747,11.5209323964,0.251692614272
4601.71342104,10.721014598,0.245990113847
4602.8650346,9.84719317501,0.231335103827
4604.01664816,10.5649974819,0.251523340032
4605.16826173,10.6797937396,0.244302797747
4606.31987529,10.5998137124,0.237488384599
4607.47148886,11.7439572302,0.253699701854
4608.62310242,10.4424487551,0.26724114479
4609.77471599,10.9649632632,0.261223091505
4610.92632955,10.8763509114,0.249378344898
4612.07794312,10.7944798831,0.244084786024
4613.22955668,10.8081795822,0.247263674206
4614.38117025,10.4878963078,0.240822054816
4615.53278381,10.4921018264,0.238633450721
4616.68439737,10.9478722559,0.244838512999
4617.83601094,11.6697147923,0.254992535521
4618.9876245,11.1083987637,0.25052084676
4620.13923807,11.2055820301,0.245930838085
4621.29085163,10.1508100174,0.246803017323
4622.4424652,10.850600051,0.247006454122
4623.59407876,11.0876252807,0.246629193589
4624.74569233,10.2285888178,0.236417996342
4625.89730589,10.9849087715,0.249190525268
4627.04891946,10.7551627313,0.242508262495
4628.20053302,10.7872991613,0.242099982688
4629.35214658,10.5822356611,0.237955543121
4630.50376015,9.7876128775,0.241970959056
4631.65537371,10.2902337581,0.235603421962
4632.80698728,11.4778586534,0.245526330222
4633.95860084,10.4991946686,0.241568668037
4635.11021441,10.4923262902,0.238536753307
4636.26182797,11.0181050515,0.244726165328
4637.41344154,10.3866208135,0.238430857645
4638.5650551,9.96730456451,0.252284329652
4639.71666867,11.3032533992,0.246348895166
4640.86828223,10.5860822495,0.237101015918
4642.01989579,10.4948716242,0.237472982496
4643.17150936,11.201729089,0.261048936899
4644.32312292,10.1704336532,0.23473969651
4645.47473649,11.3069125816,0.239128121271
4646.62635005,11.3371728336,0.240360802363
4647.77796362,10.8648079699,0.247847035061
4648.92957718,10.5851356902,0.23670711251
4650.08119075,10.8725339692,0.236579693609
4651.23280431,10.8696328814,0.236520417846
4652.38441788,11.0201951053,0.240461751485
4653.53603144,11.6364031041,0.246998728255
4654.687645,11.4237110135,0.245391201997
4655.83925857,11.5901169887,0.253160165028
4656.99087213,11.1987740028,0.241156252327
4658.1424857,11.5577190373,0.242892653326
4659.29409926,11.2503921906,0.244830770588
4660.44571283,11.2089458097,0.244496093312
4661.59732639,11.3756175415,0.242917534918
4662.74893996,11.699606585,0.24539355119
4663.90055352,11.3484976641,0.242566810339
4665.05216709,11.4656338504,0.247757831904
4666.20378065,11.5022097919,0.243681882892
4667.35539421,11.7336890733,0.243682346113
4668.50700778,11.1314539417,0.238275893629
4669.65862134,10.8468858116,0.237341245711
4670.81023491,11.5350714938,0.251896282683
4671.96184847,12.0888912809,0.251593584209
4673.11346204,12.3609921449,0.249614405701
4674.2650756,10.5507853278,0.232831854058
4675.41668917,11.0043619419,0.238538126427
4676.56830273,11.3075319744,0.24268474975
4677.7199163,10.798237533,0.240894648187
4678.87152986,11.934642346,0.248003074412
4680.02314342,10.7108205565,0.263719224809
4681.17475699,11.0180288185,0.252232548145
4682.32637055,11.5633878053,0.242304461736
4683.47798412,11.4249413288,0.243367620433
4684.62959768,10.8180178699,0.259965479189
4685.78121125,11.4866137977,0.250705208775
4686.93282481,11.5686764672,0.24403530408
4688.08443838,12.192880457,0.248899572759
4689.23605194,11.5854074855,0.24276301758
4690.38766551,11.582225818,0.25137851725
4691.53927907,11.7952514279,0.245734134535
4692.69089263,10.9084862826,0.250432421153
4693.8425062,11.7401646401,0.246293622958
4694.99411976,12.4564718163,0.250102309914
4696.14573333,12.8176445474,0.252221877515
4697.29734689,12.7942939666,0.263983889517
4698.44896046,12.693948091,0.254977993686
4699.60057402,13.6481794104,0.25693128144
4700.75218759,13.564498908,0.255059272453
4701.90380115,12.655224921,0.247648247016
4703.05541472,12.1051797245,0.245918347657
4704.20702828,11.9178827404,0.240807397176
4705.35864184,11.8942791085,0.240027034986
4706.51025541,11.626090478,0.242282574537
4707.66186897,11.336714377,0.252798984885
4708.81348254,11.1817295823,0.238040362222
4709.9650961,10.1706401175,0.226212291576
4711.11670967,8.87180879586,0.21396232573
4712.26832323,8.60326547026,0.210689585637
4713.4199368,8.04229090177,0.203012108781
4714.57155036,8.83296015913,0.209412799274
4715.72316393,8.81525822932,0.209763259156
4716.87477749,9.24629635552,0.216016661869
4718.02639105,9.69708940763,0.223933557881
4719.17800462,9.95815872626,0.222412885586
4720.32961818,9.92048481835,0.219935396933
4721.48123175,10.7862414289,0.22938620013
4722.63284531,10.392307581,0.226565431523
4723.78445888,10.8854046348,0.227739779838
4724.93607244,11.4018374464,0.231984043561
4726.08768601,11.3314098332,0.231082085821
4727.23929957,10.6736760442,0.229486669487
4728.39091314,10.9751244822,0.236113213374
4729.5425267,10.7365512998,0.228232729853
4730.69414026,10.566401439,0.239931115122
4731.84575383,10.4968388582,0.23606730485
4732.99736739,9.82177901022,0.219681899163
4734.14898096,9.74553333947,0.215542968619
4735.30059452,10.3189259404,0.221390705416
4736.45220809,9.85565821052,0.21830504049
4737.60382165,9.81384125271,0.216334150331
4738.75543522,10.4205455418,0.226339412692
4739.90704878,10.6559063517,0.225969894569
4741.05866235,10.0468335467,0.241028055876
4742.21027591,10.5231964059,0.233868046668
4743.36188947,9.83659891042,0.222738414244
4744.51350304,10.029222673,0.223079196113
4745.6651166,10.2925726278,0.223019308237
4746.81673017,9.91700457173,0.22376487921
4747.96834373,9.95882894108,0.221661077671
4749.1199573,9.35736037436,0.21076118639
4750.27157086,10.3399175344,0.223473678547
4751.42318443,9.88072085664,0.231433190904
4752.57479799,8.86909246708,0.212478016295
4753.72641156,9.40166443266,0.230892992333
4754.87802512,10.4842995942,0.231963033174
4756.02963868,9.79137582137,0.218556073262
4757.18125225,10.0131925744,0.223281938081
4758.33286581,10.0210720984,0.218391762105
4759.48447938,10.1974211817,0.222436212079
4760.63609294,9.79197615597,0.217073236209
4761.78770651,9.75792013753,0.216880387321
4762.93932007,9.69930863396,0.216010060967
4764.09093364,9.7457938021,0.213497334421
4765.2425472,9.36206881875,0.213330326655
4766.39416077,9.38943857086,0.217440785642
4767.54577433,9.41289079559,0.211458764345
4768.69738789,9.40103233433,0.208365985665
4769.84900146,9.76648046426,0.222039545888
4771.00061502,10.138338516,0.226194209407
4772.15222859,10.5388358105,0.221995258638
4773.30384215,10.8410148144,0.233416339879
4774.45545572,10.4080327476,0.25164996484
4775.60706928,9.6830053673,0.231477031477
4776.75868285,9.39532544984,0.209019028215
4777.91029641,9.84571827889,0.216323645138
4779.06190998,9.81885992292,0.21395898392
4780.21352354,9.55092540226,0.216421335168
4781.3651371,10.3669124744,0.233245063862
4782.51675067,10.1412618385,0.224312754017
4783.66836423,9.93899566462,0.212192076501
4784.8199778,10.1487231399,0.22301116878
4785.97159136,9.13828589046,0.228886268711
4787.12320493,9.48693735705,0.231779051662
4788.27481849,10.0686414687,0.221915137924
4789.42643206,9.54903969516,0.208422283578
4790.57804562,9.54223907938,0.211480899698
4791.72965919,9.87058293106,0.21169575159
4792.88127275,10.2057676326,0.228543137649
4794.03288631,10.1454281818,0.236337892172
4795.18449988,10.0761366515,0.214230514228
4796.33611344,9.95163974894,0.213290373831
4797.48772701,10.6091427215,0.225764489079
4798.63934057,10.3615581674,0.227059142543
4799.79095414,9.80638948036,0.21077973178
4800.9425677,10.124531879,0.215194725581
4802.09418127,9.87442528426,0.213379593532
4803.24579483,9.93850862068,0.214425894289
4804.3974084,10.0173673881,0.215833093947
4805.54902196,9.88569294004,0.215883601595
4806.70063552,10.1355824826,0.22476113554
4807.85224909,10.2458534668,0.215652206091
4809.00386265,10.5734064015,0.217585343726
4810.15547622,9.91481922673,0.211385178357
4811.30708978,9.77797576014,0.210146326498
4812.45870335,9.95458212964,0.213404491669
4813.61031691,9.71034864963,0.21211586008
4814.76193048,9.90507728904,0.215699487735
4815.91354404,10.2777993144,0.22696285872
4817.0651576,9.44180214766,0.209458376926
4818.21677117,10.1206492917,0.214504956212
4819.36838473,10.1691546334,0.220018197713
4820.5199983,9.64758986099,0.230014162563
4821.67161186,10.1532240613,0.216723404984
4822.82322543,9.37810632882,0.214087031479
4823.97483899,9.43441390278,0.208610037033
4825.12645256,9.97472880829,0.211665493323
4826.27806612,9.30024917789,0.206934284917
4827.42967969,8.67581225401,0.203163962598
4828.58129325,9.73493483972,0.211774929318
4829.73290681,9.43534246265,0.207934594432
4830.88452038,9.10184229791,0.208719671551
4832.03613394,9.52263238423,0.211029093647
4833.18774751,10.0319892943,0.215000023809
4834.33936107,10.5480070597,0.21819297406
4835.49097464,10.2389702653,0.214953106124
4836.6425882,9.40854657536,0.211162600598
4837.79420177,9.31882355163,0.20814544277
4838.94581533,9.87186512718,0.211240802253
4840.0974289,10.0348999113,0.212550096814
4841.24904246,9.91669752229,0.211137900985
4842.40065602,9.92331179081,0.22258885999
4843.55226959,9.67777917402,0.216425752312
4844.70388315,9.33604161387,0.206363000899
4845.85549672,10.0507997785,0.211852022551
4847.00711028,9.37157676359,0.205717800021
4848.15872385,9.19846652257,0.20503223273
4849.31033741,8.9546491475,0.1987778374
4850.46195098,8.94293997579,0.200508018
4851.61356454,9.60191784447,0.207572984155
4852.76517811,9.62286179288,0.205890349897
4853.91679167,9.42934441059,0.204149449036
4855.06840523,9.24608565608,0.201065719713
4856.2200188,9.70707274971,0.206445404632
4857.37163236,9.07158522224,0.202675975667
4858.52324593,8.7961534012,0.20387426259
4859.67485949,9.8457892179,0.218155469691
4860.82647306,9.76062005505,0.218534798177
4861.97808662,8.78143302737,0.211623952313
4863.12970019,9.41693855429,0.212302703636
4864.28131375,9.67827680588,0.207016374321
4865.43292732,9.0934005558,0.199280912105
4866.58454088,9.66093274749,0.201330434052
4867.73615444,9.70797589859,0.210539882489
4868.88776801,9.4438509086,0.209413361757
4870.03938157,9.58383369105,0.202046325785
4871.19099514,9.66053887717,0.205152934925
4872.3426087,9.40710979572,0.200482970971
4873.49422227,8.9786212387,0.209006388895
4874.64583583,8.9662259703,0.213519535948
4875.7974494,8.92746362506,0.195920672846
4876.94906296,9.03510774837,0.197873563554
4878.10067653,8.30239089707,0.201844427541
4879.25229009,8.71141569576,0.212829551512
4880.40390365,9.87341731505,0.20492964579
4881.55551722,9.71123591664,0.20461230622
4882.70713078,8.82549832826,0.19558182658
4883.85874435,8.78365543006,0.1963180835
4885.01035791,8.55870836086,0.194377567413
4886.16197148,9.20637145755,0.202520713867
4887.31358504,8.92646730255,0.207640200852
4888.46519861,8.39652484487,0.193800178802
4889.61681217,8.7362835243,0.195151163266
4890.76842574,8.98032695129,0.200779184348
4891.9200393,9.46090591699,0.20066501688
4893.07165286,8.88623217877,0.197741677877
4894.22326643,8.91045626227,0.202706035411
4895.37487999,9.4535070842,0.204428308164
4896.52649356,9.11703383382,0.216912101425
4897.67810712,9.39566638061,0.204062611616
4898.82972069,9.46271327355,0.199541060408
4899.98133425,9.75538856781,0.204452594187
4901.13294782,10.0455735852,0.206053569175
4902.28456138,10.3397343635,0.209870379045
4903.43617495,10.8246151978,0.215491021677
4904.58778851,10.5890489824,0.212512642076
4905.73940207,10.7756418704,0.216789033494
4906.89101564,10.3591875339,0.210351798162
4908.0426292,10.7484986996,0.214025505785
4909.19424277,10.6969874497,0.211879087901
4910.34585633,10.6067699705,0.210932181167
4911.4974699,11.1017124974,0.214863638269
4912.64908346,10.760604918,0.212876634633
4913.80069703,10.0377882936,0.205566442513
4914.95231059,10.24484338,0.206609864681
4916.10392416,10.0749190417,0.2069911784
4917.25553772,9.37418986023,0.199061229478
4918.40715128,8.87727798172,0.195397398391
